	ACADSB	ACP2	ACTR8	ACY1	ADAMTS4	ADI1	ADIPOR2	AEBP2	AIF1	ALDH16A1	ALG8	ANAPC16	ANGEL2	ANGEL2	ANKLE2	ANKRD28	ANP32E	APIP	APOL2	ARFGAP2	ARHGEF9	ARID1B	ARID2	ARID2	ARMCX4	ARPC1B	ATAD2	ATAD2B	ATL3	ATPAF1	ATRX	BAZ2B	BCLAF1	BDH1	BEND3	BMS1	BPTF	BRF2	BRIP1	BRMS1L	BST2	C12orf57	C12orf57	C16orf62	C17orf75	C19orf68	C1orf43	C21orf59	C5orf28	C6orf48	C6orf48	C9orf114	CADPS2	CAMLG	CASC3	CASD1	CBX5	CBX6	CCDC115	CCDC138	CCDC43	CCDC66	CCDC9	CCNB2	CCND1	CCNF	CCP110	CD2BP2	CDC25A	CDC25C	CDCA7	CDK11B	CDKN1B	CENPH	CENPL	CENPN	CEP57	CFLAR	CHD2	CHD4	CHD6	CHD9	CHEK1	CHTOP	CLCC1	CLK4	CNNM3	CNOT6	CNTLN	COG7	COIL	COMMD7	COPS4	CPSF2	CPSF2	CPSF7	CTCF	CTNNAL1	CTSA	CTSC	CYB561	CYBRD1	CYP20A1	CYP20A1	DBF4	DCAF12	DCAF5	DCAF8	DCK	DCPS	DCPS	DCPS	DDR1	DDRGK1	DDX27	DDX3X	DDX42	DDX46	DDX58	DDX59	DDX59	DDX6	DERL2	DNA2	DNAJB12	DNAJC9	DNMT3B	DNPEP	DNTTIP1	DOCK7	DPYSL2	DSTYK	DTWD1	DUT	E2F3	E2F5	E2F8	EARS2	EBPL	EFCAB2	EIF4A2	EPC1	EPC1	EPC1	EPC2	EPC2	EPM2A	ERCC3	ERCC6	ERP29	EXOSC8	EXOSC8	FAIM	FAIM	FAM111B	FAM35A	FAM63B	FAM96A	FAM96A	FAM98A	FANCD2	FANCG	FBXO5	FBXW11	FEM1C	FEN1	FKBP2	FKBP3	FKBP3	FNBP4	FNDC3A	FOXH1	FOXM1	FUBP1	FUS	FUS	FXR2	GABPA	GANAB	GCNT2	GLMN	GNAQ	GNL3	GPATCH8	GPBP1L1	GRWD1	GTF2I	GTF3C2	GTF3C2	GTF3C3	GTF3C6	GTPBP1	GTPBP2	GTPBP2	H2AFZ	HACL1	HACL1	HARS	HARS2	HAUS2	HDGF	HECTD2	HES1	HES1	HES3	HEXIM1	HINT1	HIPK3	HIST1H1B	HIST1H1B	HIST1H2AB	HIST1H2AE	HIST1H2AE	HIST1H2BC	HIST1H2BC	HIST1H2BF	HIST1H2BI	HIST1H2BL	HIST1H3D	HIST1H4A	HIST1H4A	HIST1H4A	HIST2H2AB	HIST2H2AB	HMGA2	HMGA2	HMGB3	HMGCS1	HMGN5	HNRNPA0	HNRNPA2B1	HNRNPA2B1	HNRNPA3	HNRNPA3	HNRNPAB	HNRNPD	HNRNPH1	HNRNPH1	HNRNPH3	HNRNPM	HNRNPUL2	HNRNPUL2	HSPD1	HTR1D	ID1	ID1	IDI1	IFT172	IGF2BP3	IGF2BP3	ILF3	ING3	ING3	ING5	INSIG1	INTS2	IPO4	ISY1	ISY1-RAB43	ITCH	ITPA	IVNS1ABP	KAT7	KAT7	KAT8	KBTBD2	KBTBD6	KCTD2	KCTD2	KCTD2	KCTD9	KDELC2	KEAP1	KIAA0101	KIF15	KIF18B	KIF20A	KIF22	KIF2C	KIF4A	KLC4	KLHDC2	KRAS	L3MBTL2	LANCL2	LDHA	LDHA	LDLR	LETMD1	LIG1	LIG3	LIN9	LMNB1	LPIN1	LRRC41	LSM14A	MAGI2	MAP3K12	MAT2B	MAU2	MB21D1	MB21D1	MCCC1	MCM2	MCM3	MCM4	MCM4	MCM7	MCM7	MDFIC	MED22	MED4	MEGF10	MEPCE	MEPCE	METTL16	METTL3	METTL8	MIER3	MIR17HG	MIR17HG	MIS12	MIS18A	MLEC	MOGS	MORC2	MORF4L1	MREG	MRPL15	MRPL16	MRPL49	MRPL49	MRPS27	MSH6	MSL2	MTBP	MTHFD1	MTHFS	MTL5	MTMR12	MTMR4	MVD	MYO19	NAT10	NBN	NCAPD2	NCAPG2	NCAPH	NCBP2	NCOR1	NDST1	NDST1	NFATC2IP	NFX1	NFXL1	NFYB	NFYC	NMI	NNT	NOL8	NOL8	NR1D2	NRF1	NSMAF	NUCKS1	NUCKS1	NUDCD2	NUDT3	NUDT9	NUMA1	NUP133	NUP188	NUP205	ORC1	ORC6	ORMDL3	OSBP	OSBPL10	OSBPL1A	OTUD7B	OXCT1	PAIP2B	PARP1	PBRM1	PCBD2	PCBD2	PCBD2	PCDH1	PCMTD1	PCNA	PCNA	PCNP	PCNT	PDCD11	PDCD4	PDE7A	PFKM	PGD	PGGT1B	PHF14	PHOSPHO2	PIF1	PIGL	PIGW	PIP4K2B	PIP5K1A	PITPNC1	PLCG1	PLEKHA3	PLIN2	PLK4	PMF1	POGLUT1	POLDIP3	POLDIP3	POLR3E	POLR3G	PPP1R8	PPP3R1	PPP4R2	PPP4R2	PPRC1	PRDM10	PRDM10	PRDM11	PRKAR1B	PRMT6	PSIP1	PSMB6	PSMD12	PSRC1	PTGES2	PUM2	PWWP2A	QPRT	QRSL1	QTRT1	QTRTD1	RAB13	RAB23	RAB3GAP1	RABEPK	RABGAP1L	RAD21	RAD21	RAD51	RAF1	RAN	RASA2	RASA2	RBBP4	RBL1	RBM14	RBM14-RBM4	RBM25	RBM3	RBM39	RBM7	RBM8A	RBPJ	RBX1	RBX1	RCBTB2	RCC1	RCHY1	REST	RFX7	RGS5	RNF145	RNF145	RNF40	RNF6	RPIA	RPL22L1	RPL7L1	RPL7L1	RPRD2	RPUSD4	RRM2	RRM2	RRM2	RSF1	S100PBP	S100PBP	SACM1L	SART1	SAT2	SCAF11	SDCCAG3	SDHD	SEC22C	SEC22C	SENP6	SEPHS1	SETMAR	SF3B3	SH3BGRL	SIRT1	SKIL	SKIL	SKIV2L2	SLC25A36	SLC35E2	SLC35E2B	SLC37A1	SLC5A6	SLTM	SMAD6	SMARCC1	SMC2	SMG8	SMG9	SMURF2	SNRPA1	SNRPD1	SNRPF	SNTB1	SNX12	SNX27	SNX5	SOCS2	SORBS2	SPAG5	SPATS2	SPCS2	SRC	SREK1	SREK1IP1	SRSF1	SRSF1	SRSF6	SRSF7	SRSF9	ST7	STAG2	STAMBPL1	STAT6	STX4	SUCLG2	SUMO3	SUV39H1	TADA1	TAF1D	TARS2	TBL1X	TBL1XR1	TBL1XR1	TBL1XR1	TCP11L1	TDG	TDRD3	TERF1	TGFBRAP1	TGIF2	THAP9	THAP9	TIA1	TJP2	TJP2	TLK1	TM9SF3	TMEM143	TMEM214	TMEM68	TMEM68	TMEM87A	TMPO	TMPO	TNFRSF10A	TNPO2	TOB2	TOB2	TOE1	TOP2B	TOPORS	TOR1A	TP53	TPD52	TRA2A	TRIAP1	TRIB1	TRIM13	TRIM26	TRIM41	TRIP12	TRIP12	TRIP13	TRIP6	TRMT1	TRMT1	TRUB2	TXNDC15	TYMS	TYMS	UBA1	UBAP1	UBE2H	UBE2H	UBFD1	UBQLN2	UBR2	UFC1	UGDH	UGP2	UIMC1	UNG	UPF3B	USP13	USP18	USP19	USP47	USP5	USP5	UTP3	VBP1	VCAN	VPRBP	VPS18	VPS33A	VPS36	VPS36	VPS52	VPS52	VSIG10	WDFY1	WDR12	WDR12	WDR3	WDR4	WDR4	WDR48	WDR55	XIAP	XIAP	YAP1	YBEY	YEATS4	ZBED5	ZBTB2	ZBTB9	ZC3HAV1	ZFX	ZMPSTE24	ZMYM3	ZNF107	ZNF165	ZNF189	ZNF212	ZNF225	ZNF24	ZNF248	ZNF266	ZNF286A	ZNF33A	ZNF33B	ZNF510	ZNF589	ZNF615	ZNF689	ZNF721	ZNF74	ZNF740	ZNF76	ZNF799	ZNF8	ZNF827	ZNF830	ZNF846
GSM985140	1.11857059665261	0.314734562839079	-0.270216794939273	-0.488018835073078	2.77603562619749	0.364662375466402	-0.368148724347631	-0.270804322106862	0.449774208452241	0.153084699438478	-0.697703387197031	0.756223975850975	0.843339313389169	0.843339313389169	0.0976603527129747	-0.711426724757619	-1.31757979130101	-1.20342140896863	1.04829948694791	0.527324370584171	0.0784261869168557	0.230766844987749	-0.148003009596769	-0.148003009596769	2.38524356572908	-1.15851250516426	-0.827856622900683	0.532817839133278	-0.257941743912079	-1.0137565792091	0.812310804399472	2.29525685736975	0.773641230042198	1.43383444286994	-0.146293698666708	0.472180854244913	-1.0046797073091	-0.591465143871375	-1.6803530022084	-0.935870265974652	-0.103489515952116	-0.267550126342337	-0.267550126342337	0.964453165851822	-1.67814049117969	-1.35731546556005	-0.513187827594209	-0.159621908327431	0.36040254730068	-1.05698483602452	-1.05698483602452	-1.05226983973655	1.01448909765727	0.845370685520842	0.0664735885057937	2.41073669406377	-0.789535014790403	1.27183239707976	1.21372421231435	-1.45920196670068	-1.48810894209034	1.07980955068938	0.827160584043829	-2.86170997132409	-0.428812670664204	-1.20682084846394	0.693046251483887	-0.23775414164207	-2.56538409633765	-1.82317086728008	-3.67136693691178	-0.656961177305895	0.674086137737943	-2.26388144160152	-0.890175911066816	0.0277301091006663	-0.703100021967467	0.511558070288396	0.460906838450791	-0.219760333237518	0.334064757408479	0.132741814418813	-2.67879989358859	0.646569196813994	-0.502025927413383	1.71326180662551	-0.136846177386989	-0.491586483025388	0.231703331876714	0.673461958661853	-0.704462788346022	-0.333506053785269	-0.635505980476269	0.500016689263079	0.500016689263079	0.603162612469365	-0.403509428936398	-2.35278100268981	0.762199448840946	-1.55306704024721	1.39796261083082	3.64822715514072	1.39089339630759	1.39089339630759	-1.34161113464232	-0.644765593970032	0.5774431757623	0.0568011365589953	-0.832827420260994	-1.01444145708087	-1.01444145708087	-1.01444145708087	1.37825713764352	-0.268357701503186	-0.281032407827363	0.317177216807481	-0.620938645781475	-0.0934645489109887	1.4997577714686	0.0466221625533141	0.0466221625533141	0.610675365881233	-0.0800053745196641	-1.14716404680252	0.553127394913909	-0.965171978336828	-2.79378902286204	-0.486132500700476	-0.683442240591004	-0.825641020068614	-0.415703879313346	0.0769227495959868	-0.569221462844206	-1.31408280864812	-0.483655970853064	-1.38607941107571	-0.748533152930099	-1.02279318813596	-0.852682600198419	-0.366095457847139	-0.797943785519168	1.06244481307505	1.06244481307505	1.06244481307505	0.911365449125617	0.911365449125617	-0.334898967072842	-0.174817749502684	0.00204663477257405	-1.31003172540881	-1.16119648860746	-1.16119648860746	-0.290830062047014	-0.290830062047014	-0.0346119170735619	0.193692675833379	-0.0596157194528537	-1.97363383873034	-1.97363383873034	0.861816156157044	-0.880518599110365	-1.1896594815051	-2.17286464121925	-0.375359709547975	0.608983884939645	-2.35888981945051	-0.647038362793134	-0.532432276190519	-0.532432276190519	0.888915851601067	-0.0311973792289777	-0.619513444756429	-2.61773264540787	-0.299338673247934	-0.390779069278317	-0.390779069278317	-0.803724305188998	-0.0196568715606444	-0.467655471685676	0.075001500334734	-2.13763137914691	-0.888343492510615	-0.22120562039367	0.230809075408045	0.537468739730574	-0.386673921281758	1.21269587560936	0.264033333534462	0.264033333534462	-0.574459584874544	-0.389282053820192	-0.329830866082249	-0.393977860509459	-0.393977860509459	-2.52990149893046	-0.0565388078722027	-0.0565388078722027	-0.052645577621341	0.0616758463249987	-1.44792548234286	-0.668298254351896	1.36799237244886	0.953006442306461	0.953006442306461	-0.0124645705591169	0.35922886104807	-0.244778825644367	0.318420715636282	-0.498707763398519	-0.498707763398519	-0.289970807848384	0.213900738339273	0.213900738339273	-1.66251185184154	-1.66251185184154	0.0497514164154342	-0.722865847610594	-1.06692984071519	-0.350440765015737	-1.46756869020329	-1.46756869020329	-1.46756869020329	0.188301749837089	0.188301749837089	-0.551336522930182	-0.551336522930182	-0.279797253136406	-0.572732416918102	-1.8597679954779	-0.258522549785269	-1.48734798286881	-1.48734798286881	-0.200516030838408	-0.200516030838408	-1.1599519443785	-0.467291036896894	0.00208979095106265	0.00208979095106265	-0.204521078327804	0.11417344802343	-1.60203167204389	-1.60203167204389	-1.84238359456967	-0.385450337554968	-2.61576467524489	-2.61576467524489	-1.51336511171043	1.28085728163289	-6.88931350320751	-6.88931350320751	-0.857164802234214	0.164223801689173	0.164223801689173	1.23482850943481	-1.55864521711837	-0.760711422111481	-0.939614448691946	-0.772742921609122	-0.704666512440032	0.175492785253043	-0.373057276686755	-0.124831032826906	-1.06190632041658	-1.06190632041658	0.168318615648918	0.292557158589387	-0.24436354906975	-0.774059820330367	-0.774059820330367	-0.774059820330367	-0.338792859778618	-0.286749252376501	0.0367442132528488	-2.90066421302801	-2.09458965232116	-0.152354557612374	-2.17105157311726	-0.973216496166818	-2.89609121040904	-1.86758560979116	-0.27236996813376	0.442940540924521	-0.19786515507966	0.11840562300012	0.948267344667491	-1.93243371141324	-1.93243371141324	-1.28535937475082	-0.301080939099906	-0.85235898148283	-0.592022707432679	-0.72573495756245	-3.54566405489861	-1.19394829032125	-0.228298991136231	0.320479356741853	0.531058557941638	0.338323669229978	-0.614416440602751	0.704156492187446	-0.752926331512639	-0.752926331512639	0.156198173819798	-1.90899781704117	-1.21297182580854	-1.73625644809842	-1.73625644809842	-0.95373052974793	-0.95373052974793	1.44471722200933	-0.625944174007651	-0.137243586497299	0.0879392410519433	0.325205659181961	0.325205659181961	-0.656257454196984	0.275589927248591	-0.436935249055905	0.497779380036539	-0.278167183498677	-0.278167183498677	-0.7294672301354	-1.09556106343911	0.521967905069285	0.323530958944218	0.452465675102772	-0.519691691706007	0.855244713532091	-1.27784268710882	-1.02979206238298	-0.227654759492978	-0.227654759492978	-1.20267437483705	-0.49936800153897	-0.257964477204244	-0.376256626809344	-1.08933521109963	-0.943315972812301	2.63208058512438	0.066823837273315	-0.344656587562117	-1.58531626367615	-1.09489191027572	-0.71701791498157	0.921131606213439	-2.21305933450321	-1.56854750175789	-0.10056722554311	0.583258547837771	-0.0987124355063802	1.30103097966969	1.30103097966969	0.148270612098585	0.283120241221326	-0.793491087631976	0.518217543054321	-0.0771995655351985	0.539438329231938	-1.90060811079116	0.0253367283550574	0.0253367283550574	-0.974582207540651	0.486363428174536	-0.561233460311788	-0.413695173178223	-0.413695173178223	-1.28397170022632	-0.0292080002481327	0.232759217723524	0.584882885902345	0.544119428793131	-0.919943033097168	-0.788544955615034	-3.17405259288112	-2.87167061010305	0.13169781108079	0.0965204270640561	0.872241856643104	0.0631020098923347	1.02156400879853	-1.81982148928568	0.31382053680348	-0.413913922606066	1.17252813457942	0.0985669420850765	0.0985669420850765	0.0985669420850765	0.965964234973733	2.95806592787662	-1.19655626234559	-1.19655626234559	-0.484534190804991	-0.746786046779982	-0.574515946598744	2.50743607843926	1.40322175454783	-1.32777742642832	-1.13919751382975	0.82991337375427	0.490580911416531	1.04524371994257	-2.64081758078206	0.0401934469548522	-1.1952170929218	0.324560116404473	-0.669370886203777	-1.14484120137043	-0.238612634037251	0.769205904024735	-1.55945952427173	-1.60616418740861	-0.310174354526806	0.36702001023675	-0.518737772780881	-0.518737772780881	0.175829353268119	-3.34249376250049	-0.57848181415457	-0.427899660513262	-1.05686963154698	-1.05686963154698	-0.246042080678143	0.23898295579578	0.23898295579578	0.180138167178263	-1.18341868260122	-2.3400590206083	-1.61423475710388	-1.61634466004091	-1.72252386323167	-2.08671630922881	-2.28928107404439	-0.103788699815416	0.541126081177099	-2.82370800389516	0.438762723312976	-0.994868325731275	-0.0203655468824984	0.346746375595421	0.00870971015297517	1.45644337611845	-0.511521022011818	1.18481776513848	-0.812583407165614	-0.812583407165614	-2.57744955379453	-0.264003112206138	-2.07121958609746	1.04360647332628	1.04360647332628	-0.225401219601791	-1.3050717797119	0.09636601167787	0.172239000206025	0.950944807528305	0.860565657019499	0.609943088148485	-1.12432253355782	-0.594109643340151	-0.847743522389395	0.139072886804074	0.139072886804074	-1.17940983971122	-1.95259443298842	0.405534944230297	0.308714067688638	-0.156366285011019	3.6332105134987	-1.72837388331547	-1.72837388331547	-0.851319662231855	0.125099929539982	0.389093141589576	-1.31528400300263	-1.06465803388487	-1.06465803388487	0.415010311874832	-0.695474917223006	-1.64745665841926	-1.64745665841926	-1.64745665841926	-0.269525094088992	0.0615252171848404	0.0615252171848404	0.0844268814206419	-0.429017806006966	-0.202400964175322	0.607007977512136	-1.44929722415333	-0.882533947492684	-0.439743226060214	-0.439743226060214	1.5670158481779	-0.406933739876283	1.34533418751572	-0.773740645109913	3.05409559814762	0.421507978877671	1.25216010607825	1.25216010607825	-0.219925637064005	-0.102290804823884	0.710134496859702	1.62961714462847	1.5805345266517	0.0415991263007651	0.843966513871184	0.433925692525196	-0.609044559736142	-0.656775245569076	-1.3382794486599	-0.223793578265719	-0.293016116070488	-1.73738789782268	-1.6043131951305	-1.10283286458995	-1.92898545711974	-0.0240424340197851	-0.279907532889501	-0.496106070690542	-0.715744882069369	0.754441567186278	-2.67570339744024	-0.0605773843391013	-0.327142263714457	0.21189339324696	0.74354024744156	-0.637119623422116	-1.20479780089665	-1.20479780089665	1.15078027545886	-0.740791954078338	-1.52137797028783	-0.00979512637887048	0.288972431122763	-1.10592553700671	1.50677348779882	0.203562505154953	0.694111404671	-0.188406508902226	-0.961931731343878	-0.347742465941618	-0.682675951710971	0.228015254806117	-1.02681753645108	0.28518039077227	0.28518039077227	0.28518039077227	-0.244661189989127	0.220109708593052	-0.350743557759063	-0.549798179032201	-0.153187686977859	-0.82679964207688	-0.113868005278041	-0.113868005278041	1.08654312035773	-0.070753776963123	-0.070753776963123	-0.121098289126001	-0.0144390762646616	-0.421899702985113	0.60116422951166	-0.263668448076723	-0.263668448076723	1.62052374485971	-1.52350652029694	-1.52350652029694	0.0521801198303997	0.00370015990907113	1.60651003418167	1.60651003418167	-1.4722688422184	0.546244644318758	0.0250049067597526	0.465574662544903	-0.952255109634052	0.524365389455941	0.406147025048369	-1.17083785371737	1.99053527174845	-0.431918500200014	0.724500007655715	0.159910265341024	1.03876307968605	1.03876307968605	-2.58770049459393	-0.150084154226816	-0.715656835953684	-0.715656835953684	-0.847120619106034	0.752253896333491	-3.73674346762732	-3.73674346762732	0.0816591428122022	-0.0210920103442582	1.49585886879984	1.49585886879984	-1.12132243891617	0.580492351072213	0.105969725306483	0.19498821023249	0.851393214305004	0.321745106466794	-0.107802074468713	-0.786977315667464	-0.523161348001479	-1.65740098322514	0.0874029138885746	0.47661692603727	1.01832312357219	-1.36243816159177	-1.36243816159177	-0.563132375821322	-1.77875231180725	2.85322063984059	-0.522852580593999	0.263999635362442	-0.51886944643606	0.872605919845972	0.872605919845972	-0.13539721587445	-0.13539721587445	0.268651029109602	0.0851263557192414	-1.4083922849764	-1.4083922849764	-1.15153047788535	-1.79706387647736	-1.79706387647736	-0.0573404135523958	0.265431835517631	0.994328134581262	0.994328134581262	0.0570010232209892	-0.923879978348175	-1.24015990898947	0.208437148245613	-0.201551678781218	0.272489466330342	0.666089341557246	0.162145380988377	0.323336485228644	-0.93524182579273	1.30667150868707	-0.20172155587866	1.1484759104465	0.286698204636462	0.819153992655316	-0.0549119447618729	1.37073340192008	1.35360522876734	-0.437232268392351	0.303133954352697	0.913176433857867	0.0829366481691745	0.106493479145287	1.78801652708368	-0.748051369117814	0.0634144972947865	-0.651433640761807	0.879397298618878	0.341441199274094	2.15506413185426	-0.378070904512134	0.89547932227156	-0.0878973879699281	1.03589229800019
